종목명,variable,value
LG이노텍,유사종목_1,HL만도
LG이노텍,유사종목_2,가온전선
LG이노텍,유사종목_3,알피바이오
LG이노텍,유사종목_4,KCC건설
LG이노텍,유사종목_5,경남스틸
LG전자,유사종목_1,S-Oil
LG전자,유사종목_2,가온미디어
LG전자,유사종목_3,E1
LG전자,유사종목_4,한세예스24홀딩스
LG전자,유사종목_5,한샘
LG헬로비전,유사종목_1,코스맥스
LG헬로비전,유사종목_2,그래디언트
LG헬로비전,유사종목_3,청담글로벌
LG헬로비전,유사종목_4,코오롱
LG헬로비전,유사종목_5,삼성엔지니어링
LG화학,유사종목_1,HDC현대산업개발
LG화학,유사종목_2,LG에너지솔루션
LG화학,유사종목_3,와이솔
LG화학,유사종목_4,대덕전자
LG화학,유사종목_5,이엠텍
LIG넥스원,유사종목_1,나이스정보통신
LIG넥스원,유사종목_2,위닉스
LIG넥스원,유사종목_3,DL건설
LIG넥스원,유사종목_4,에스텍
LIG넥스원,유사종목_5,종근당
LS,유사종목_1,GS건설
LS,유사종목_2,대한제당
LS,유사종목_3,광동제약
LS,유사종목_4,SK이노베이션
LS,유사종목_5,하림지주
LS ELECTRIC,유사종목_1,현대오토에버
LS ELECTRIC,유사종목_2,풍산
LS ELECTRIC,유사종목_3,빙그레
LS ELECTRIC,유사종목_4,한진
LS ELECTRIC,유사종목_5,현대엘리베이
LS네트웍스,유사종목_1,나노엔텍
LS네트웍스,유사종목_2,골프존뉴딘홀딩스
LS네트웍스,유사종목_3,KC그린홀딩스
LS네트웍스,유사종목_4,에스퓨얼셀
LS네트웍스,유사종목_5,신풍제약
LS전선아시아,유사종목_1,HL D&I
LS전선아시아,유사종목_2,국보
LS전선아시아,유사종목_3,동방
LS전선아시아,유사종목_4,오파스넷
LS전선아시아,유사종목_5,모베이스전자
LX세미콘,유사종목_1,동양이엔피
LX세미콘,유사종목_2,현대건설기계
LX세미콘,유사종목_3,동원시스템즈
LX세미콘,유사종목_4,코웨이
LX세미콘,유사종목_5,지누스
LX인터내셔널,유사종목_1,아이마켓코리아
LX인터내셔널,유사종목_2,에스에이엠티
LX인터내셔널,유사종목_3,우리엔터프라이즈
LX인터내셔널,유사종목_4,코오롱글로벌
LX인터내셔널,유사종목_5,미래반도체
LX하우시스,유사종목_1,세보엠이씨
LX하우시스,유사종목_2,한국프랜지
LX하우시스,유사종목_3,현대글로비스
LX하우시스,유사종목_4,한솔테크닉스
LX하우시스,유사종목_5,SGC이테크건설
LX홀딩스,유사종목_1,에이티넘인베스트
LX홀딩스,유사종목_2,아미노로직스
LX홀딩스,유사종목_3,인트론바이오
LX홀딩스,유사종목_4,현대퓨처넷
LX홀딩스,유사종목_5,미래아이앤지
MDS테크,유사종목_1,한미약품
MDS테크,유사종목_2,CJ ENM
MDS테크,유사종목_3,한창산업
MDS테크,유사종목_4,연우
MDS테크,유사종목_5,동화기업
MH에탄올,유사종목_1,에이치케이
MH에탄올,유사종목_2,티피씨글로벌
MH에탄올,유사종목_3,디티앤씨
MH에탄올,유사종목_4,디와이피엔에프
MH에탄올,유사종목_5,리노스
MIT,유사종목_1,비케이홀딩스
MIT,유사종목_2,소니드
MIT,유사종목_3,아이윈플러스
MIT,유사종목_4,메디콕스
MIT,유사종목_5,원풍물산
NAVER,유사종목_1,티씨케이
NAVER,유사종목_2,한미반도체
NAVER,유사종목_3,한국기업평가
NAVER,유사종목_4,와이엠텍
NAVER,유사종목_5,바디텍메드
NEW,유사종목_1,대아티아이
NEW,유사종목_2,코렌텍
NEW,유사종목_3,메타바이오메드
NEW,유사종목_4,GH신소재
NEW,유사종목_5,다날
NE능률,유사종목_1,한국주강
NE능률,유사종목_2,엔텔스
NE능률,유사종목_3,에코앤드림
NE능률,유사종목_4,테라젠이텍스
NE능률,유사종목_5,씨앤씨인터내셔널
NHN,유사종목_1,태양
NHN,유사종목_2,대원
NHN,유사종목_3,동아에스티
NHN,유사종목_4,신세계
NHN,유사종목_5,빛샘전자
NHN벅스,유사종목_1,테라젠이텍스
NHN벅스,유사종목_2,한스바이오메드
NHN벅스,유사종목_3,브리지텍
NHN벅스,유사종목_4,마이크로프랜드
NHN벅스,유사종목_5,아가방컴퍼니
NHN한국사이버결제,유사종목_1,국동
NHN한국사이버결제,유사종목_2,금호건설
NHN한국사이버결제,유사종목_3,신성델타테크
NHN한국사이버결제,유사종목_4,한세예스24홀딩스
NHN한국사이버결제,유사종목_5,가온미디어
NH올원리츠,유사종목_1,이리츠코크렙
NH올원리츠,유사종목_2,코람코에너지리츠
NH올원리츠,유사종목_3,미래에셋맵스리츠
NH올원리츠,유사종목_4,줌인터넷
NH올원리츠,유사종목_5,에이팩트
NH투자증권,유사종목_1,신한지주
NH투자증권,유사종목_2,KB금융
NH투자증권,유사종목_3,DGB금융지주
NH투자증권,유사종목_4,JB금융지주
NH투자증권,유사종목_5,하나금융지주
NH프라임리츠,유사종목_1,마스턴프리미어리츠
NH프라임리츠,유사종목_2,카카오
NH프라임리츠,유사종목_3,카카오게임즈
NH프라임리츠,유사종목_4,남화산업
NH프라임리츠,유사종목_5,슈프리마에이치큐
NICE,유사종목_1,삼성바이오로직스
NICE,유사종목_2,덕산하이메탈
NICE,유사종목_3,강원랜드
NICE,유사종목_4,에코바이오
NICE,유사종목_5,이화산업
NICE평가정보,유사종목_1,신흥에스이씨
NICE평가정보,유사종목_2,콜마비앤에이치
NICE평가정보,유사종목_3,푸드웰
NICE평가정보,유사종목_4,금호석유
NICE평가정보,유사종목_5,디와이파워
NI스틸,유사종목_1,제주반도체
NI스틸,유사종목_2,엘비세미콘
NI스틸,유사종목_3,브이티지엠피
NI스틸,유사종목_4,진양폴리
NI스틸,유사종목_5,패션플랫폼
NPC,유사종목_1,와이솔
NPC,유사종목_2,클리오
NPC,유사종목_3,이엠텍
NPC,유사종목_4,삼호개발
NPC,유사종목_5,이건산업
OCI,유사종목_1,디씨엠
OCI,유사종목_2,엠케이전자
OCI,유사종목_3,아이디스
OCI,유사종목_4,동아쏘시오홀딩스
OCI,유사종목_5,SNT에너지
PI첨단소재,유사종목_1,KG모빌리언스
PI첨단소재,유사종목_2,제노레이
PI첨단소재,유사종목_3,와이엠티
PI첨단소재,유사종목_4,디케이락
PI첨단소재,유사종목_5,진양제약
PN풍년,유사종목_1,모나리자
PN풍년,유사종목_2,KB오토시스
PN풍년,유사종목_3,삼익THK
PN풍년,유사종목_4,DSR
PN풍년,유사종목_5,삼아알미늄
POSCO홀딩스,유사종목_1,한국타이어앤테크놀로지
POSCO홀딩스,유사종목_2,아모레G
POSCO홀딩스,유사종목_3,신세계
POSCO홀딩스,유사종목_4,KISCO홀딩스
POSCO홀딩스,유사종목_5,동아에스티
RFHIC,유사종목_1,메디포스트
RFHIC,유사종목_2,로보티즈
RFHIC,유사종목_3,야스
RFHIC,유사종목_4,성창기업지주
RFHIC,유사종목_5,브레인즈컴퍼니
RF머트리얼즈,유사종목_1,아미코젠
RF머트리얼즈,유사종목_2,유엔젤
RF머트리얼즈,유사종목_3,국일신동
RF머트리얼즈,유사종목_4,아톤
RF머트리얼즈,유사종목_5,이연제약
S&K폴리텍,유사종목_1,이지홀딩스
S&K폴리텍,유사종목_2,크라운제과
S&K폴리텍,유사종목_3,성도이엔지
S&K폴리텍,유사종목_4,한국정보통신
S&K폴리텍,유사종목_5,인지컨트롤스
S-Oil,유사종목_1,한샘
S-Oil,유사종목_2,LG전자
S-Oil,유사종목_3,E1
S-Oil,유사종목_4,한세예스24홀딩스
S-Oil,유사종목_5,SGC이테크건설
SAMG엔터,유사종목_1,웰크론
SAMG엔터,유사종목_2,하나투어
SAMG엔터,유사종목_3,웰크론한텍
SAMG엔터,유사종목_4,파워넷
SAMG엔터,유사종목_5,효성중공업
SBI인베스트먼트,유사종목_1,큐캐피탈
SBI인베스트먼트,유사종목_2,SV인베스트먼트
SBI인베스트먼트,유사종목_3,피씨엘
SBI인베스트먼트,유사종목_4,로스웰
SBI인베스트먼트,유사종목_5,협진
SBI핀테크솔루션즈,유사종목_1,엘브이엠씨홀딩스
SBI핀테크솔루션즈,유사종목_2,신한제9호스팩
SBI핀테크솔루션즈,유사종목_3,잉글우드랩
SBI핀테크솔루션즈,유사종목_4,씨엔플러스
SBI핀테크솔루션즈,유사종목_5,쎌마테라퓨틱스
SBS,유사종목_1,하츠
SBS,유사종목_2,농심
SBS,유사종목_3,대창단조
SBS,유사종목_4,대한제분
SBS,유사종목_5,SG&G
SBS콘텐츠허브,유사종목_1,화성밸브
SBS콘텐츠허브,유사종목_2,승일
SBS콘텐츠허브,유사종목_3,한미약품
SBS콘텐츠허브,유사종목_4,삼성출판사
SBS콘텐츠허브,유사종목_5,한국수출포장
SBW생명과학,유사종목_1,대창솔루션
SBW생명과학,유사종목_2,비츠로시스
SBW생명과학,유사종목_3,메타랩스
SBW생명과학,유사종목_4,TS트릴리온
SBW생명과학,유사종목_5,씨엔플러스
SCI평가정보,유사종목_1,매커스
SCI평가정보,유사종목_2,이랜시스
SCI평가정보,유사종목_3,옵트론텍
SCI평가정보,유사종목_4,세림B&G
SCI평가정보,유사종목_5,에스폴리텍
SDN,유사종목_1,SGA솔루션즈
SDN,유사종목_2,씨씨에스
SDN,유사종목_3,셀피글로벌
SDN,유사종목_4,원풍물산
SDN,유사종목_5,웨이브일렉트로
SFA반도체,유사종목_1,대주산업
SFA반도체,유사종목_2,쎄니트
SFA반도체,유사종목_3,에스에너지
SFA반도체,유사종목_4,성문전자
SFA반도체,유사종목_5,수산중공업
SG,유사종목_1,나노
SG,유사종목_2,아우딘퓨쳐스
SG,유사종목_3,윈팩
SG,유사종목_4,우정바이오
SG,유사종목_5,한빛소프트
SG&G,유사종목_1,신흥
SG&G,유사종목_2,이니텍
SG&G,유사종목_3,SBS
SG&G,유사종목_4,하츠
SG&G,유사종목_5,농심
SGA,유사종목_1,SGA솔루션즈
SGA,유사종목_2,웨이브일렉트로
SGA,유사종목_3,남성
SGA,유사종목_4,에스에이티이엔지
SGA,유사종목_5,기가레인
SGA솔루션즈,유사종목_1,SDN
SGA솔루션즈,유사종목_2,씨씨에스
SGA솔루션즈,유사종목_3,SGA
SGA솔루션즈,유사종목_4,셀바스AI
SGA솔루션즈,유사종목_5,웨이브일렉트로
SGC에너지,유사종목_1,유라테크
SGC에너지,유사종목_2,롯데제과
SGC에너지,유사종목_3,조흥
SGC에너지,유사종목_4,동아지질
SGC에너지,유사종목_5,세아홀딩스
SGC이테크건설,유사종목_1,E1
SGC이테크건설,유사종목_2,한샘
SGC이테크건설,유사종목_3,한세예스24홀딩스
SGC이테크건설,유사종목_4,S-Oil
SGC이테크건설,유사종목_5,세보엠이씨
SG글로벌,유사종목_1,다원시스
SG글로벌,유사종목_2,네오티스
SG글로벌,유사종목_3,마이크로프랜드
SG글로벌,유사종목_4,보락
SG글로벌,유사종목_5,삼표시멘트
SG세계물산,유사종목_1,KCC
SG세계물산,유사종목_2,HK이노엔
SG세계물산,유사종목_3,유성기업
SG세계물산,유사종목_4,삼성SDI
SG세계물산,유사종목_5,아세아시멘트
SHD,유사종목_1,두산
SHD,유사종목_2,롯데하이마트
SHD,유사종목_3,JW생명과학
SHD,유사종목_4,인포뱅크
SHD,유사종목_5,현대건설
SH에너지화학,유사종목_1,모나미
SH에너지화학,유사종목_2,범양건영
SH에너지화학,유사종목_3,엔피케이
SH에너지화학,유사종목_4,한국파마
SH에너지화학,유사종목_5,대주전자재료
SIMPAC,유사종목_1,한화시스템
SIMPAC,유사종목_2,디케이락
SIMPAC,유사종목_3,시공테크
SIMPAC,유사종목_4,위더스제약
SIMPAC,유사종목_5,타이거일렉
SJM,유사종목_1,디엔에프
SJM,유사종목_2,황금에스티
SJM,유사종목_3,아이센스
SJM,유사종목_4,SNT에너지
SJM,유사종목_5,아이디스홀딩스
SJM홀딩스,유사종목_1,비비씨
SJM홀딩스,유사종목_2,위메이드플레이
SJM홀딩스,유사종목_3,새론오토모티브
SJM홀딩스,유사종목_4,일진다이아
SJM홀딩스,유사종목_5,원림
SK,유사종목_1,휠라홀딩스
SK,유사종목_2,코리아써키트
SK,유사종목_3,오뚜기
SK,유사종목_4,대원미디어
SK,유사종목_5,에스엘
SKC,유사종목_1,인탑스
SKC,유사종목_2,포스코케미칼
SKC,유사종목_3,대성홀딩스
SKC,유사종목_4,현대그린푸드
SKC,유사종목_5,화성산업
SK가스,유사종목_1,GS리테일
SK가스,유사종목_2,대상홀딩스
SK가스,유사종목_3,한신공영
SK가스,유사종목_4,대상
SK가스,유사종목_5,남해화학
SK네트웍스,유사종목_1,도이치모터스
SK네트웍스,유사종목_2,한성기업
SK네트웍스,유사종목_3,풀무원
SK네트웍스,유사종목_4,아주스틸
SK네트웍스,유사종목_5,삼지전자
SK디스커버리,유사종목_1,CJ
SK디스커버리,유사종목_2,HD현대
SK디스커버리,유사종목_3,동양이엔피
SK디스커버리,유사종목_4,유신
SK디스커버리,유사종목_5,이마트
SK디앤디,유사종목_1,대명에너지
SK디앤디,유사종목_2,우리손에프앤지
SK디앤디,유사종목_3,HB테크놀러지
SK디앤디,유사종목_4,오상자이엘
SK디앤디,유사종목_5,서플러스글로벌
SK렌터카,유사종목_1,까뮤이앤씨
SK렌터카,유사종목_2,누리플랜
SK렌터카,유사종목_3,포스코 ICT
SK렌터카,유사종목_4,상신이디피
SK렌터카,유사종목_5,유니크
SK바이오사이언스,유사종목_1,일성신약
SK바이오사이언스,유사종목_2,대한화섬
SK바이오사이언스,유사종목_3,카카오
SK바이오사이언스,유사종목_4,슈프리마에이치큐
SK바이오사이언스,유사종목_5,인포바인
SK바이오팜,유사종목_1,글로벌텍스프리
SK바이오팜,유사종목_2,레이저쎌
SK바이오팜,유사종목_3,바른손이앤에이
SK바이오팜,유사종목_4,엑서지21
SK바이오팜,유사종목_5,CNT85
SK스퀘어,유사종목_1,씨케이에이치
SK스퀘어,유사종목_2,신테카바이오
SK스퀘어,유사종목_3,디에스앤엘
SK스퀘어,유사종목_4,세종메디칼
SK스퀘어,유사종목_5,프레스티지바이오로직스
SK아이이테크놀로지,유사종목_1,솔본
SK아이이테크놀로지,유사종목_2,삼영이엔씨
SK아이이테크놀로지,유사종목_3,큐에스아이
SK아이이테크놀로지,유사종목_4,오디텍
SK아이이테크놀로지,유사종목_5,피에스텍
SK이노베이션,유사종목_1,CJ대한통운
SK이노베이션,유사종목_2,인천도시가스
SK이노베이션,유사종목_3,AK홀딩스
SK이노베이션,유사종목_4,매일유업
SK이노베이션,유사종목_5,LS
SK증권,유사종목_1,하나금융지주
SK증권,유사종목_2,KB금융
SK증권,유사종목_3,신한지주
SK증권,유사종목_4,DGB금융지주
SK증권,유사종목_5,NH투자증권
SK케미칼,유사종목_1,신일제약
SK케미칼,유사종목_2,케이디켐
SK케미칼,유사종목_3,삼양통상
SK케미칼,유사종목_4,동일금속
SK케미칼,유사종목_5,농심홀딩스
SK텔레콤,유사종목_1,케이씨텍
SK텔레콤,유사종목_2,안랩
SK텔레콤,유사종목_3,한일홀딩스
SK텔레콤,유사종목_4,제이브이엠
SK텔레콤,유사종목_5,하나제약
SK하이닉스,유사종목_1,현대바이오랜드
SK하이닉스,유사종목_2,에이스침대
SK하이닉스,유사종목_3,동원개발
SK하이닉스,유사종목_4,현대코퍼레이션홀딩스
SK하이닉스,유사종목_5,경동제약
SM C&C,유사종목_1,유진로봇
SM C&C,유사종목_2,팬스타엔터프라이즈
SM C&C,유사종목_3,유니켐
SM C&C,유사종목_4,이루온
SM C&C,유사종목_5,원풍물산
SM Life Design,유사종목_1,팬엔터테인먼트
SM Life Design,유사종목_2,지아이텍
SM Life Design,유사종목_3,녹원씨엔아이
SM Life Design,유사종목_4,초록뱀미디어
SM Life Design,유사종목_5,오로스테크놀로지
SNT모티브,유사종목_1,롯데케미칼
SNT모티브,유사종목_2,대한유화
SNT모티브,유사종목_3,현대모비스
SNT모티브,유사종목_4,크리스에프앤씨
SNT모티브,유사종목_5,미창석유
SNT에너지,유사종목_1,아이디스홀딩스
SNT에너지,유사종목_2,메디아나
SNT에너지,유사종목_3,아이센스
SNT에너지,유사종목_4,SJM
SNT에너지,유사종목_5,삼영무역
SNT중공업,유사종목_1,세원물산
SNT중공업,유사종목_2,대웅
SNT중공업,유사종목_3,에너토크
SNT중공업,유사종목_4,아바텍
SNT중공업,유사종목_5,블루콤
SNT홀딩스,유사종목_1,오리온
SNT홀딩스,유사종목_2,유한양행
SNT홀딩스,유사종목_3,풍국주정
SNT홀딩스,유사종목_4,삼성SDI
SNT홀딩스,유사종목_5,황금에스티
SPC삼립,유사종목_1,포스코인터내셔널
SPC삼립,유사종목_2,한익스프레스
SPC삼립,유사종목_3,코오롱글로벌
SPC삼립,유사종목_4,피씨디렉트
SPC삼립,유사종목_5,미래반도체
STX,유사종목_1,모트렉스
STX,유사종목_2,코오롱모빌리티그룹
STX,유사종목_3,덕양산업
STX,유사종목_4,원익피앤이
STX,유사종목_5,쌍용차
